日期,时间,纬度,经度,航向,节,时速,高度,爬升率,数据源
20190809,星期五 20:53:1608:53下午,26.692026.69,-81.0667-81.07,&nwarr 318°,411,761,"6,3556355",960 , FlightAware ADS-B  (KISM) 
20190809,星期五 20:53:3708:53下午,26.721026.72,-81.0970-81.10,&nwarr 317°,398,737,"6,6986698",663 , FlightAware ADS-B  (KXMR) 
20190809,星期五 20:54:0708:54下午,26.757826.76,-81.1354-81.14,&nwarr 317°,401,742,"6,9196919",312 , FlightAware ADS-B  (KISM) 
20190809,星期五 20:54:3708:54下午,26.803626.80,-81.1833-81.18,&nwarr 317°,416,771,"7,0107010",160 , FlightAware ADS-B  (KSPG) 
20190809,星期五 20:55:0708:55下午,26.846126.85,-81.2277-81.23,&nwarr 317°,432,800,"7,0797079",198 , FlightAware ADS-B  (KRSW) 
20190809,星期五 20:55:3708:55下午,26.889826.89,-81.2733-81.27,&nwarr 317°,439,813,"7,2097209",271 , FlightAware ADS-B  (KRSW) 
20190809,星期五 20:55:5608:55下午,26.917326.92,-81.3018-81.30,&nwarr 318°,442,819,"7,3007300",354 , FlightAware ADS-B  (KFMY) 
20190809,星期五 20:56:1708:56下午,26.951626.95,-81.3331-81.33,&nwarr 324°,439,813,"7,4457445",421 , FlightAware ADS-B  (KPGD) 
20190809,星期五 20:56:3408:56下午,26.978726.98,-81.3543-81.35,&nwarr 326°,439,813,"7,5677567",292 , FlightAware ADS-B  (KPBI) 
20190809,星期五 20:57:0408:57下午,27.032227.03,-81.3899-81.39,&nwarr 331°,447,827,"7,6737673",152 , FlightAware ADS-B  (KSFB) 
20190809,星期五 20:57:3408:57下午,27.087427.09,-81.4237-81.42,&nwarr 331°,458,848,"7,7197719",122 , FlightAware ADS-B  (KCOF) 
20190809,星期五 20:58:0408:58下午,27.142727.14,-81.4577-81.46,&nwarr 331°,466,863,"7,7957795",122 , FlightAware ADS-B  (KMCO) 
20190809,星期五 20:58:3408:58下午,27.199327.20,-81.4929-81.49,&nwarr 331°,476,882,"7,8417841",156 , FlightAware ADS-B  (KCOF) 
20190809,星期五 20:58:5108:58下午,27.234427.23,-81.5150-81.52,&nwarr 331°,477,884,"7,9177917",216 , FlightAware ADS-B  (KFMY) 
20190809,星期五 20:59:1008:59下午,27.269727.27,-81.5372-81.54,&nwarr 332°,478,885,"7,9717971",168 , FlightAware ADS-B  (KDAB) 
20190809,星期五 20:59:4008:59下午,27.329127.33,-81.5749-81.57,&nwarr 332°,483,895,"8,0548054",194 , FlightAware ADS-B  (KDAB) 
20190809,星期五 21:00:0209:00下午,27.369227.37,-81.6001-81.60,&nwarr 331°,484,896,"8,1388138",239 , FlightAware ADS-B  (KMCF) 
20190809,星期五 21:00:2409:00下午,27.414027.41,-81.6282-81.63,&nwarr 331°,485,898,"8,2308230",194 , FlightAware ADS-B  (KPGD) 
20190809,星期五 21:00:5409:00下午,27.474027.47,-81.6659-81.67,&nwarr 331°,487,901,"8,3068306",209 , FlightAware ADS-B  (KPGD) 
20190809,星期五 21:01:3409:01下午,27.552727.55,-81.7154-81.72,&nwarr 331°,485,898,"8,4738473",225 , FlightAware ADS-B  (KMLB) 
20190809,星期五 21:01:5509:01下午,27.592027.59,-81.7402-81.74,&nwarr 331°,486,900,"8,5348534",223 , FlightAware ADS-B  (KPGD) 
20190809,星期五 21:02:1509:02下午,27.633327.63,-81.7664-81.77,&nwarr 332°,484,896,"8,6268626",283 , FlightAware ADS-B  (KPIE) 
20190809,星期五 21:02:4509:02下午,27.690727.69,-81.8029-81.80,&nwarr 332°,482,893,"8,7718771",290 , FlightAware ADS-B  (KPGD) 
20190809,星期五 21:03:1509:03下午,27.749827.75,-81.8404-81.84,&nwarr 331°,481,892,"8,9158915",296 , FlightAware ADS-B  (KRSW) 
20190809,星期五 21:03:3909:03下午,27.796527.80,-81.8700-81.87,&nwarr 331°,479,887,"9,0379037",329 , FlightAware ADS-B  (KHWO) 
20190809,星期五 21:04:0509:04下午,27.846727.85,-81.9018-81.90,&nwarr 332°,474,877,"9,1909190",425 , FlightAware ADS-B  (KPGD) 
20190809,星期五 21:04:3509:04下午,27.900927.90,-81.9362-81.94,&nwarr 331°,466,863,"9,4349434",477 , FlightAware ADS-B  (KLEE) 
20190809,星期五 21:05:1409:05下午,27.973927.97,-81.9828-81.98,&nwarr 331°,455,843,"9,7389738",344 , FlightAware ADS-B  (KCLW) 
20190809,星期五 21:05:4409:05下午,28.028428.03,-82.0175-82.02,&nwarr 331°,458,848,"9,8309830",258 , FlightAware ADS-B  (KRSW) 
20190809,星期五 21:06:0909:06下午,28.075528.08,-82.0476-82.05,&nwarr 331°,455,843,"9,9759975",290 , FlightAware ADS-B  (KPIE) 
20190809,星期五 21:06:3609:06下午,28.126828.13,-82.0802-82.08,&nwarr 332°,455,843,"10,08110081",233 , FlightAware ADS-B  (KPGD) 
20190809,星期五 21:07:0609:07下午,28.179728.18,-82.1139-82.11,&nwarr 331°,456,845,"10,19610196",305 , FlightAware ADS-B  (KLEE) 
20190809,星期五 21:07:3609:07下午,28.238228.24,-82.1514-82.15,&nwarr 330°,451,835,"10,38610386",343 , FlightAware ADS-B  (KPIE) 
20190809,星期五 21:08:0609:08下午,28.291428.29,-82.1856-82.19,&nwarr 330°,450,834,"10,53810538",335 , FlightAware ADS-B  (KCLW) 
20190809,星期五 21:08:3609:08下午,28.343728.34,-82.2191-82.22,&nwarr 330°,444,822,"10,72110721",351 , FlightAware ADS-B  (KORL) 
20190809,星期五 21:09:0609:09下午,28.395828.40,-82.2525-82.25,&nwarr 330°,439,813,"10,88910889",251 , FlightAware ADS-B  (KORL) 
20190809,星期五 21:09:3609:09下午,28.450528.45,-82.2877-82.29,&nwarr 330°,439,813,"10,97310973",91 , FlightAware ADS-B  (KISM) 
20190809,星期五 21:10:0609:10下午,28.503328.50,-82.3217-82.32,&nwarr 330°,438,811,"10,98010980", , FlightAware ADS-B  (KCOF) 
20190809,星期五 21:10:3609:10下午,28.557028.56,-82.3564-82.36,&nwarr 330°,440,814,"10,97310973",-8 , FlightAware ADS-B  (KNIP) 
20190809,星期五 21:11:0609:11下午,28.609328.61,-82.3902-82.39,&nwarr 330°,441,816,"10,97310973", , FlightAware ADS-B  (KPBI) 
20190809,星期五 21:11:3609:11下午,28.661328.66,-82.4238-82.42,&nwarr 330°,441,816,"10,97310973", , FlightAware ADS-B  (KBKV) 
20190809,星期五 21:12:0609:12下午,28.716328.72,-82.4595-82.46,&nwarr 330°,439,813,"10,97310973", , FlightAware ADS-B  (KBKV) 
20190809,星期五 21:12:3609:12下午,28.769428.77,-82.4939-82.49,&nwarr 330°,438,811,"10,97310973",-8 , FlightAware ADS-B  (KBKV) 
20190809,星期五 21:13:0609:13下午,28.821928.82,-82.5280-82.53,&nwarr 330°,437,810,"10,96510965",-8 , FlightAware ADS-B  (KTPA) 
20190809,星期五 21:13:3609:13下午,28.874228.87,-82.5621-82.56,&nwarr 330°,438,811,"10,96510965", , FlightAware ADS-B  (KSRQ) 
20190809,星期五 21:14:0609:14下午,28.926028.93,-82.5957-82.60,&nwarr 330°,439,813,"10,96510965",8 , FlightAware ADS-B  (KCTY) 
20190809,星期五 21:14:3609:14下午,28.979228.98,-82.6303-82.63,&nwarr 330°,440,814,"10,97310973",8 , FlightAware ADS-B  (KTPA) 
20190809,星期五 21:15:0609:15下午,29.034029.03,-82.6659-82.67,&nwarr 330°,440,814,"10,97310973",8 , FlightAware ADS-B  (KCTY) 
20190809,星期五 21:15:3609:15下午,29.086429.09,-82.7002-82.70,&nwarr 330°,440,814,"10,98010980",8 , FlightAware ADS-B  (KSRQ) 
20190809,星期五 21:16:0609:16下午,29.139129.14,-82.7347-82.73,&nwarr 331°,439,813,"10,98010980", , FlightAware ADS-B  (KISM) 
20190809,星期五 21:16:3609:16下午,29.192829.19,-82.7698-82.77,&nwarr 330°,437,810,"10,98010980",-8 , FlightAware ADS-B  (KRSW) 
20190809,星期五 21:17:0609:17下午,29.245729.25,-82.8044-82.80,&nwarr 330°,437,810,"10,97310973",-8 , FlightAware ADS-B  (KBOW) 
20190809,星期五 21:17:3709:17下午,29.301329.30,-82.8409-82.84,&nwarr 330°,437,810,"10,97310973", , FlightAware ADS-B  (KOCF) 
20190809,星期五 21:18:0809:18下午,29.353029.35,-82.8749-82.87,&nwarr 330°,436,808,"10,97310973", , FlightAware ADS-B  (KTPA) 
20190809,星期五 21:18:3809:18下午,29.405829.41,-82.9097-82.91,&nwarr 330°,438,811,"10,97310973",52 , FlightAware ADS-B  (KTPA) 
20190809,星期五 21:19:0909:19下午,29.459929.46,-82.9453-82.95,&nwarr 331°,435,806,"11,02611026",144 , FlightAware ADS-B  (KBGE) 
20190809,星期五 21:19:3209:19下午,29.499029.50,-82.9710-82.97,&nwarr 331°,434,803,"11,10211102",205 , FlightAware ADS-B  (KCOI) 
20190809,星期五 21:19:5809:19下午,29.548329.55,-82.9980-83.00,&nwarr 338°,429,795,"11,19411194",209 , FlightAware ADS-B  (KISM) 
20190809,星期五 21:20:1809:20下午,29.579929.58,-83.0127-83.01,↑ 339°,428,793,"11,26211262",99 , FlightAware ADS-B  (KDAB) 
20190809,星期五 21:20:4909:20下午,29.640429.64,-83.0413-83.04,&nwarr 338°,428,793,"11,27811278",15 , FlightAware ADS-B  (KSRQ) 
20190809,星期五 21:21:1909:21下午,29.696729.70,-83.0683-83.07,&nwarr 337°,429,795,"11,27811278", , FlightAware ADS-B  (KSRQ) 
20190809,星期五 21:21:4909:21下午,29.750329.75,-83.0940-83.09,&nwarr 337°,429,795,"11,27811278", , FlightAware ADS-B  (KSFB) 
20190809,星期五 21:22:2009:22下午,29.808429.81,-83.1218-83.12,&nwarr 337°,431,798,"11,27811278", , FlightAware ADS-B  (KPCM) 
20190809,星期五 21:22:5009:22下午,29.862629.86,-83.1476-83.15,&nwarr 337°,431,798,"11,27811278", , FlightAware ADS-B  (KSFB) 
20190809,星期五 21:23:2009:23下午,29.917429.92,-83.1739-83.17,&nwarr 337°,430,797,"11,27811278",-45 , FlightAware ADS-B  (KSFB) 
20190809,星期五 21:23:5109:23下午,29.974529.97,-83.2012-83.20,&nwarr 338°,425,787,"11,23211232",-127 , FlightAware ADS-B  (KISM) 
20190809,星期五 21:24:2109:24下午,30.030930.03,-83.2284-83.23,&nwarr 337°,423,784,"11,14811148",-160 , FlightAware ADS-B  (KTPA) 
20190809,星期五 21:24:5109:24下午,30.082130.08,-83.2531-83.25,&nwarr 337°,428,793,"11,07211072",-168 , FlightAware ADS-B  (KNIP) 
20190809,星期五 21:25:2109:25下午,30.139230.14,-83.2806-83.28,&nwarr 337°,432,800,"10,98010980",-99 , FlightAware ADS-B  (KVPS) 
20190809,星期五 21:25:5109:25下午,30.194330.19,-83.3072-83.31,&nwarr 337°,434,803,"10,97310973",-8 , FlightAware ADS-B  (KTPA) 
20190809,星期五 21:26:2109:26下午,30.249530.25,-83.3338-83.33,&nwarr 337°,431,798,"10,97310973", , FlightAware ADS-B  (KVLD) 
20190809,星期五 21:26:5109:26下午,30.305530.31,-83.3610-83.36,&nwarr 338°,430,797,"10,97310973", , FlightAware ADS-B  (KDAB) 
20190809,星期五 21:27:2109:27下午,30.351530.35,-83.3833-83.38,&nwarr 338°,429,795,"10,97310973", , FlightAware ADS-B  (KDAB) 
20190809,星期五 21:27:5109:27下午,30.415530.42,-83.4143-83.41,&nwarr 338°,428,793,"10,97310973",-8 , FlightAware ADS-B  (KCRG) 
20190809,星期五 21:28:2209:28下午,30.471730.47,-83.4415-83.44,&nwarr 337°,428,793,"10,96510965", , FlightAware ADS-B  (KLAL) 
20190809,星期五 21:28:5309:28下午,30.529230.53,-83.4693-83.47,&nwarr 337°,429,795,"10,97310973", , FlightAware ADS-B  (KTLH) 
20190809,星期五 21:29:2309:29下午,30.584130.58,-83.4959-83.50,&nwarr 337°,429,795,"10,96510965",-8 , FlightAware ADS-B  (KTLH) 
20190809,星期五 21:29:5309:29下午,30.637130.64,-83.5216-83.52,&nwarr 337°,431,798,"10,96510965",8 , FlightAware ADS-B  (KLAL) 
20190809,星期五 21:30:2309:30下午,30.694530.69,-83.5496-83.55,&nwarr 337°,431,798,"10,97310973",8 , FlightAware ADS-B  (KTLH) 
20190809,星期五 21:30:5409:30下午,30.749930.75,-83.5766-83.58,&nwarr 337°,431,798,"10,97310973", , FlightAware ADS-B  (KTLH) 
20190809,星期五 21:31:2409:31下午,30.805530.81,-83.6038-83.60,&nwarr 337°,432,800,"10,97310973", , FlightAware ADS-B  (KTLH) 
20190809,星期五 21:31:5409:31下午,30.860130.86,-83.6305-83.63,&nwarr 337°,432,800,"10,97310973", , FlightAware ADS-B  (KTLH) 
20190809,星期五 21:32:2409:32下午,30.917130.92,-83.6583-83.66,&nwarr 337°,433,801,"10,97310973", , FlightAware ADS-B  (KTLH) 
20190809,星期五 21:32:5409:32下午,30.970930.97,-83.6847-83.68,&nwarr 337°,434,803,"10,97310973",8 , FlightAware ADS-B  (KVLD) 
20190809,星期五 21:33:2409:33下午,31.027731.03,-83.7125-83.71,&nwarr 337°,434,803,"10,98010980",8 , FlightAware ADS-B  (KCVC) 
20190809,星期五 21:33:5409:33下午,31.082931.08,-83.7397-83.74,&nwarr 337°,433,801,"10,98010980",-8 , FlightAware ADS-B  (KBGE) 
20190809,星期五 21:34:2409:34下午,31.138631.14,-83.7671-83.77,&nwarr 337°,433,801,"10,97310973",-8 , FlightAware ADS-B  (KLEE) 
20190809,星期五 21:34:5409:34下午,31.194831.19,-83.7948-83.79,&nwarr 337°,434,803,"10,97310973", , FlightAware ADS-B  (KTLH) 
20190809,星期五 21:35:2409:35下午,31.250231.25,-83.8223-83.82,&nwarr 337°,432,800,"10,97310973", , FlightAware ADS-B  (KGNV) 
20190809,星期五 21:35:5509:35下午,31.303031.30,-83.8484-83.85,&nwarr 338°,433,801,"10,97310973", , FlightAware ADS-B  (KGNV) 
20190809,星期五 21:36:2509:36下午,31.362731.36,-83.8778-83.88,&nwarr 337°,433,801,"10,97310973", , FlightAware ADS-B  (KJES) 
20190809,星期五 21:36:5609:36下午,31.418531.42,-83.9054-83.91,&nwarr 337°,434,803,"10,97310973", , FlightAware ADS-B  (KVPS) 
20190809,星期五 21:37:2609:37下午,31.475131.48,-83.9335-83.93,&nwarr 337°,434,803,"10,97310973", , FlightAware ADS-B  (KTMA) 
20190809,星期五 21:38:1109:38下午,31.560531.56,-83.9654-83.97,↑ 347°,434,803,"10,97310973",7 , FlightAware ADS-B  (KVQQ) 
20190809,星期五 21:38:2809:38下午,31.593131.59,-83.9729-83.97,↑ 351°,433,801,"10,98010980", , FlightAware ADS-B  (KCHA) 
20190809,星期五 21:38:5809:38下午,31.654331.65,-83.9862-83.99,↑ 349°,433,801,"10,97310973",-8 , FlightAware ADS-B  (KNBV) 
20190809,星期五 21:39:2809:39下午,31.714631.71,-83.9998-84.00,↑ 349°,433,801,"10,97310973", , FlightAware ADS-B  (KMGM) 
20190809,星期五 21:39:5909:39下午,31.772631.77,-84.0128-84.01,↑ 349°,432,800,"10,97310973", , FlightAware ADS-B  (KABY) 
20190809,星期五 21:40:2909:40下午,31.831031.83,-84.0258-84.03,↑ 349°,430,797,"10,97310973",8 , FlightAware ADS-B  (KPXE) 
20190809,星期五 21:40:5909:40下午,31.890231.89,-84.0390-84.04,↑ 349°,428,793,"10,98010980", , FlightAware ADS-B  (KPXE) 
20190809,星期五 21:41:2909:41下午,31.948831.95,-84.0522-84.05,↑ 349°,426,789,"10,97310973",-8 , FlightAware ADS-B  (KPXE) 
20190809,星期五 21:41:5909:41下午,32.006932.01,-84.0652-84.07,↑ 349°,426,789,"10,97310973",-8 , FlightAware ADS-B  (KPXE) 
20190809,星期五 21:42:2909:42下午,32.064132.06,-84.0780-84.08,↑ 349°,427,790,"10,96510965",-8 , FlightAware ADS-B  (KAMG) 
20190809,星期五 21:43:0009:43下午,32.126632.13,-84.0921-84.09,↑ 349°,428,793,"10,96510965", , FlightAware ADS-B  (KPDK) 
20190809,星期五 21:43:3009:43下午,32.184832.18,-84.1050-84.11,↑ 349°,429,795,"10,96510965",8 , FlightAware ADS-B  (KTMA) 
20190809,星期五 21:44:0009:44下午,32.241732.24,-84.1178-84.12,↑ 349°,429,795,"10,97310973",8 , FlightAware ADS-B  (KTMA) 
20190809,星期五 21:44:3109:44下午,32.302432.30,-84.1314-84.13,↑ 349°,428,793,"10,97310973", , FlightAware ADS-B  (KPDK) 
20190809,星期五 21:45:0109:45下午,32.360932.36,-84.1446-84.14,↑ 350°,427,790,"10,97310973", , FlightAware ADS-B  (KTMA) 
20190809,星期五 21:45:3109:45下午,32.418632.42,-84.1576-84.16,↑ 349°,428,793,"10,97310973",-8 , FlightAware ADS-B  (KSVN) 
20190809,星期五 21:46:0109:46下午,32.477532.48,-84.1709-84.17,↑ 349°,429,795,"10,96510965",-8 , FlightAware ADS-B  (KPDK) 
20190809,星期五 21:46:3109:46下午,32.536232.54,-84.1842-84.18,↑ 349°,430,797,"10,96510965",8 , FlightAware ADS-B  (KPDK) 
20190809,星期五 21:47:0109:47下午,32.595732.60,-84.1976-84.20,↑ 349°,431,798,"10,97310973",15 , FlightAware ADS-B  (KPDK) 
20190809,星期五 21:47:3209:47下午,32.657632.66,-84.2116-84.21,↑ 349°,430,797,"10,98010980",8 , FlightAware ADS-B  (KJZI) 
20190809,星期五 21:48:0209:48下午,32.715832.72,-84.2250-84.22,↑ 349°,429,795,"10,98010980", , FlightAware ADS-B  (KPDK) 
20190809,星期五 21:48:3209:48下午,32.771832.77,-84.2379-84.24,↑ 349°,428,793,"10,98010980", , FlightAware ADS-B  (KCNI) 
20190809,星期五 21:49:0209:49下午,32.830332.83,-84.2513-84.25,↑ 350°,425,787,"10,98010980",-8 , FlightAware ADS-B  (KLZU) 
20190809,星期五 21:49:3209:49下午,32.889132.89,-84.2647-84.26,↑ 349°,425,787,"10,97310973",-15 , FlightAware ADS-B  (KLZU) 
20190809,星期五 21:50:0209:50下午,32.946332.95,-84.2779-84.28,↑ 349°,425,787,"10,96510965",-8 , FlightAware ADS-B  (KMLJ) 
20190809,星期五 21:50:3209:50下午,33.007033.01,-84.2918-84.29,↑ 349°,423,784,"10,96510965",8 , FlightAware ADS-B  (KPDK) 
20190809,星期五 21:51:0209:51下午,33.060033.06,-84.3038-84.30,↑ 349°,424,785,"10,97310973",8 , FlightAware ADS-B  (KFFC) 
20190809,星期五 21:51:3209:51下午,33.119333.12,-84.3173-84.32,↑ 349°,424,785,"10,97310973", , FlightAware ADS-B  (KFGU) 
20190809,星期五 21:52:0209:52下午,33.177033.18,-84.3305-84.33,↑ 349°,423,784,"10,97310973",8 , FlightAware ADS-B  (KATL) 
20190809,星期五 21:52:3209:52下午,33.235833.24,-84.3440-84.34,↑ 350°,421,779,"10,98010980",-8 , FlightAware ADS-B  (KMGE) 
20190809,星期五 21:53:0209:53下午,33.293433.29,-84.3573-84.36,↑ 349°,423,784,"10,96510965",-8 , FlightAware ADS-B  (KRYY) 
20190809,星期五 21:53:3309:53下午,33.352433.35,-84.3709-84.37,↑ 349°,422,782,"10,97310973",8 , FlightAware ADS-B  (KPDK) 
20190809,星期五 21:54:0309:54下午,33.408033.41,-84.3837-84.38,↑ 349°,421,779,"10,97310973", , FlightAware ADS-B  (KRYY) 
20190809,星期五 21:54:3309:54下午,33.468433.47,-84.3977-84.40,↑ 349°,420,777,"10,97310973", , FlightAware ADS-B  (KCEU) 
20190809,星期五 21:55:0309:55下午,33.525533.53,-84.4109-84.41,↑ 349°,419,776,"10,97310973", , FlightAware ADS-B  (KFTY) 
20190809,星期五 21:55:3309:55下午,33.580333.58,-84.4237-84.42,↑ 349°,416,771,"10,97310973", , FlightAware ADS-B  (KRYY) 
20190809,星期五 21:56:0309:56下午,33.637133.64,-84.4370-84.44,↑ 349°,416,771,"10,97310973",-8 , FlightAware ADS-B  (KRYY) 
20190809,星期五 21:56:3409:56下午,33.696733.70,-84.4503-84.45,↑ 350°,416,771,"10,96510965",-9 , FlightAware ADS-B  (KPDK) 
20190809,星期五 21:56:5609:56下午,33.736533.74,-84.4589-84.46,↑ 350°,416,771,"10,96510965", , FlightAware ADS-B  (KPDK) 
20190809,星期五 21:57:1309:57下午,33.769233.77,-84.4659-84.47,↑ 351°,416,771,"10,96510965",17 , FlightAware ADS-B  (KBHM) 
20190809,星期五 21:57:5109:57下午,33.841933.84,-84.4819-84.48,↑ 350°,415,769,"10,98010980",16 , FlightAware ADS-B  (KFTY) 
20190809,星期五 21:58:1209:58下午,33.882333.88,-84.4908-84.49,↑ 350°,414,766,"10,98010980",-7 , FlightAware ADS-B  (KMGE) 
20190809,星期五 21:58:5409:58下午,33.959533.96,-84.5080-84.51,↑ 349°,411,761,"10,97310973",-6 , FlightAware ADS-B  (KLZU) 
20190809,星期五 21:59:2409:59下午,34.016034.02,-84.5206-84.52,↑ 351°,411,761,"10,97310973",-9 , FlightAware ADS-B  (KLZU) 
20190809,星期五 21:59:4209:59下午,34.050434.05,-84.5259-84.53,↑ 354°,413,764,"10,96510965",-8 , FlightAware ADS-B  (KJWN) 
20190809,星期五 22:00:1910:00下午,34.119934.12,-84.5328-84.53,↑ 355°,414,766,"10,96510965",7 , FlightAware ADS-B  (KRYY) 
20190809,星期五 22:00:4910:00下午,34.177634.18,-84.5389-84.54,↑ 355°,413,764,"10,97310973",8 , FlightAware ADS-B  (KGVL) 
20190809,星期五 22:01:1910:01下午,34.234934.23,-84.5449-84.54,↑ 355°,413,764,"10,97310973",-8 , FlightAware ADS-B  (KGVL) 
20190809,星期五 22:01:4910:01下午,34.291834.29,-84.5508-84.55,↑ 355°,414,766,"10,96510965",-8 , FlightAware ADS-B  (KGVL) 
20190809,星期五 22:02:1910:02下午,34.348834.35,-84.5568-84.56,↑ 356°,414,766,"10,96510965",8 , FlightAware ADS-B  (KSYI) 
20190809,星期五 22:02:4910:02下午,34.408134.41,-84.5630-84.56,↑ 355°,415,769,"10,97310973",8 , FlightAware ADS-B  (KRYY) 
20190809,星期五 22:03:1910:03下午,34.464034.46,-84.5688-84.57,↑ 355°,416,771,"10,97310973", , FlightAware ADS-B  (KDNL) 
20190809,星期五 22:03:4910:03下午,34.522634.52,-84.5749-84.57,↑ 356°,414,766,"10,97310973",8 , FlightAware ADS-B  (KMGE) 
20190809,星期五 22:04:1910:04下午,34.580334.58,-84.5811-84.58,↑ 356°,414,766,"10,98010980", , FlightAware ADS-B  (KMGE) 
20190809,星期五 22:04:3910:04下午,34.617534.62,-84.5851-84.59,↑ 355°,414,766,"10,97310973",-9 , FlightAware ADS-B  (KJWN) 
20190809,星期五 22:05:0910:05下午,34.677534.68,-84.5916-84.59,↑ 355°,415,769,"10,97310973",-6 , FlightAware ADS-B  (KTHA) 
20190809,星期五 22:05:5010:05下午,34.754134.75,-84.5997-84.60,↑ 355°,416,771,"10,96510965", , FlightAware ADS-B  (KCMD) 
20190809,星期五 22:06:2010:06下午,34.809234.81,-84.6055-84.61,↑ 355°,416,771,"10,97310973",8 , FlightAware ADS-B  (KDZJ) 
20190809,星期五 22:06:5010:06下午,34.865134.87,-84.6114-84.61,↑ 355°,415,769,"10,97310973", , FlightAware ADS-B  (KRYY) 
20190809,星期五 22:07:2010:07下午,34.923134.92,-84.6176-84.62,↑ 355°,416,771,"10,97310973", , FlightAware ADS-B  (KRYY) 
20190809,星期五 22:07:5010:07下午,34.982334.98,-84.6240-84.62,↑ 355°,415,769,"10,97310973", , FlightAware ADS-B  (KTYS) 
20190809,星期五 22:08:2010:08下午,35.040935.04,-84.6303-84.63,↑ 355°,415,769,"10,97310973", , FlightAware ADS-B  (KBNA) 
20190809,星期五 22:08:5010:08下午,35.096735.10,-84.6363-84.64,↑ 355°,414,766,"10,97310973", , FlightAware ADS-B  (KMQY) 
20190809,星期五 22:09:2010:09下午,35.153535.15,-84.6423-84.64,↑ 355°,413,764,"10,97310973",8 , FlightAware ADS-B  (KRHP) 
